"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.946104658E1,-3.340711975E1,9.373008728E0,-3.822393799E1
7.947097608E1,-3.318148804E1,9.133445740E0,-3.820227051E1
7.948090908E1,-3.319666290E1,8.969184875E0,-3.814648438E1
7.949084208E1,-3.288468170E1,9.274513245E0,-3.864117432E1
7.950077408E1,-3.286393738E1,9.116813660E0,-3.842245483E1
7.951070708E1,-3.287051392E1,9.028244019E0,-3.861584473E1
7.952064008E1,-3.283987427E1,8.931221008E0,-3.829428101E1
7.953057308E1,-3.286933899E1,8.814453125E0,-3.838113403E1
7.954050508E1,-3.307310486E1,8.717697144E0,-3.849530029E1
7.955043808E1,-3.298088837E1,9.121147156E0,-3.820605469E1
7.956037108E1,-3.278356171E1,9.028579712E0,-3.849124146E1
7.957030408E1,-3.251385498E1,9.228500366E0,-3.810559082E1
7.958023608E1,-3.253759003E1,8.778472900E0,-3.855368042E1
7.959016908E1,-3.221524811E1,8.663139343E0,-3.869238281E1
7.960010208E1,-3.202275848E1,8.685897827E0,-3.819168091E1
7.961003408E1,-3.222558594E1,8.980430603E0,-3.838534546E1
7.961996708E1,-3.229194641E1,9.005340576E0,-3.799539185E1
7.962990008E1,-3.223500061E1,9.303726196E0,-3.822525024E1
7.963983308E1,-3.201268005E1,8.831245422E0,-3.799093628E1
7.964976508E1,-3.201268005E1,8.831245422E0,-3.799093628E1
7.965969808E1,-3.188907051E1,9.158477783E0,-3.848712158E1
7.966963108E1,-3.193167686E1,8.707748413E0,-3.825009155E1
7.967956408E1,-3.174756813E1,8.930397034E0,-3.883950806E1
7.968949608E1,-3.152462959E1,8.569458008E0,-3.832882690E1
7.969942908E1,-3.149617577E1,8.893463135E0,-3.875051880E1
7.970936208E1,-3.152317238E1,8.691543579E0,-3.825131226E1
7.971929508E1,-3.129560280E1,8.947669983E0,-3.838961792E1
7.972922708E1,-3.137243843E1,9.022247314E0,-3.798162842E1
7.973916008E1,-3.100043678E1,9.060707092E0,-3.864831543E1
7.974909308E1,-3.063491249E1,8.512695312E0,-3.857849121E1
7.975902608E1,-3.021789742E1,8.753135681E0,-3.890734863E1
7.976895808E1,-3.006440926E1,8.665275574E0,-3.896746826E1
7.977889108E1,-2.973743248E1,8.985679626E0,-3.928723145E1
7.978882408E1,-3.011517906E1,8.730575562E0,-3.886791992E1
7.979875708E1,-2.992694283E1,8.935432434E0,-3.895950317E1
7.980868908E1,-3.011140251E1,8.519332886E0,-3.874960327E1
7.981862208E1,-2.995581245E1,8.648803711E0,-3.906921387E1
7.982855508E1,-2.999468803E1,8.979499817E0,-3.856796265E1
7.983848808E1,-2.955845833E1,9.350173950E0,-3.870315552E1
7.984842008E1,-2.957128716E1,9.261260986E0,-3.822866821E1
7.985835308E1,-2.941225624E1,9.566238403E0,-3.858035278E1
7.986828608E1,-2.922606087E1,9.737747192E0,-3.858209229E1
7.987821908E1,-2.872521782E1,1.012577057E1,-3.923541260E1
7.988815108E1,-2.853422737E1,1.009734344E1,-3.888311768E1
7.989808408E1,-2.805353355E1,1.052609253E1,-3.917800903E1
7.990801708E1,-2.796967506E1,1.050154877E1,-3.926434326E1
7.991795008E1,-2.785931206E1,1.080212402E1,-3.940325928E1
7.992788208E1,-2.771919823E1,1.044790649E1,-3.942706299E1
7.993781508E1,-2.764298439E1,1.067922211E1,-3.926715088E1
7.994774808E1,-2.790814018E1,1.066565704E1,-3.886541748E1
7.995768108E1,-2.791222954E1,1.100445557E1,-3.865722656E1
7.996761308E1,-2.808148766E1,1.087387085E1,-3.821200562E1
7.997754608E1,-2.799650764E1,1.125447083E1,-3.888546753E1
7.998747908E1,-2.833402061E1,1.130716705E1,-3.841567993E1
7.999741208E1,-2.798487282E1,1.176979828E1,-3.875021362E1
8.000734408E1,-2.831950951E1,1.161364746E1,-3.840982056E1
8.001727708E1,-2.786266518E1,1.173188782E1,-3.842266846E1
8.002721008E1,-2.784325218E1,1.184245300E1,-3.789352417E1
8.003714308E1,-2.762970161E1,1.226234436E1,-3.822909546E1
8.004707508E1,-2.765309715E1,1.194122314E1,-3.784103394E1
8.005700808E1,-2.752824974E1,1.213067627E1,-3.793075562E1
8.006694108E1,-2.757823372E1,1.217548370E1,-3.816027832E1
8.007687408E1,-2.723384666E1,1.218975830E1,-3.824234009E1
8.008680608E1,-2.729230309E1,1.187927246E1,-3.825115967E1
8.009673908E1,-2.708998680E1,1.204486084E1,-3.882803345E1
8.010667208E1,-2.729276085E1,1.223849487E1,-3.815106201E1
8.011660508E1,-2.710917473E1,1.239762115E1,-3.831341553E1
8.012653708E1,-2.741357231E1,1.208721161E1,-3.835440063E1
8.013647008E1,-2.721765709E1,1.216708374E1,-3.827139282E1
8.014640308E1,-2.729974556E1,1.175896454E1,-3.798431396E1
8.015633608E1,-2.740542412E1,1.182036591E1,-3.799984741E1
8.016626808E1,-2.753004646E1,1.182185364E1,-3.782315063E1
8.017620108E1,-2.727005196E1,1.207820129E1,-3.824774170E1
8.018613408E1,-2.751952934E1,1.172092438E1,-3.763696289E1
8.019606708E1,-2.757895088E1,1.183893585E1,-3.771862793E1
8.020599908E1,-2.770331001E1,1.118243408E1,-3.752838135E1
8.021593208E1,-2.762267494E1,1.101059723E1,-3.779409790E1
8.022586508E1,-2.769955254E1,1.064144897E1,-3.771264648E1
8.023579708E1,-2.759203529E1,1.081140900E1,-3.790701294E1
8.024573008E1,-2.775216103E1,1.053404236E1,-3.728332520E1
8.025566308E1,-2.760666847E1,1.035746002E1,-3.785421753E1
8.026559608E1,-2.781415749E1,1.048882294E1,-3.732836914E1
8.027552908E1,-2.758547401E1,1.055865479E1,-3.773678589E1
8.028546108E1,-2.785178947E1,1.016136932E1,-3.728900146E1
8.029539408E1,-2.775008965E1,1.012089539E1,-3.780371094E1
8.030532708E1,-2.808950615E1,9.943305969E0,-3.742517090E1
8.031526008E1,-2.806407738E1,9.802696228E0,-3.795989990E1
8.032519208E1,-2.824527168E1,9.525924683E0,-3.761471558E1
8.033512508E1,-2.799468803E1,9.409545898E0,-3.794406128E1
8.034505808E1,-2.796175957E1,9.340835571E0,-3.728524780E1
8.035499108E1,-2.788295174E1,9.202972412E0,-3.775442505E1
8.036492308E1,-2.776488686E1,9.023658752E0,-3.722463989E1
8.037485608E1,-2.750623894E1,9.178352356E0,-3.759811401E1
8.038478908E1,-2.793384743E1,9.013648987E0,-3.708413696E1
8.039472208E1,-2.767123985E1,9.085800171E0,-3.748471069E1
8.040465408E1,-2.803639030E1,8.886734009E0,-3.715472412E1
8.041458708E1,-2.765587425E1,8.857254028E0,-3.743530273E1
8.042452008E1,-2.809780693E1,9.091003418E0,-3.676681519E1
8.043445308E1,-2.816789436E1,9.152305603E0,-3.736401367E1
8.044438508E1,-2.811298943E1,9.301338196E0,-3.727038574E1
8.045431808E1,-2.789857292E1,9.179916382E0,-3.783508301E1
8.046425450E1,-2.796072197E1,9.175140381E0,-3.712316895E1
8.047418750E1,-2.780006599E1,9.324638367E0,-3.709228516E1
8.048411950E1,-2.822170830E1,9.416450500E0,-3.625762939E1
8.049405250E1,-2.792412376E1,9.261871338E0,-3.684320068E1
8.050398550E1,-2.816345787E1,9.230964661E0,-3.631457520E1
8.051391850E1,-2.798277473E1,9.364524841E0,-3.673052979E1
8.052385050E1,-2.804310036E1,9.199592590E0,-3.670770264E1
8.053378350E1,-2.795834541E1,9.403739929E0,-3.732623291E1
8.054371650E1,-2.788535118E1,9.172889709E0,-3.708465576E1
8.055364950E1,-2.768967247E1,8.974990845E0,-3.750521851E1
8.056358150E1,-2.769220543E1,8.814117432E0,-3.659207153E1
8.057351450E1,-2.748411369E1,8.612754822E0,-3.764361572E1
8.058344750E1,-2.767213631E1,8.744110107E0,-3.664459229E1
8.059338050E1,-2.761737251E1,8.669441223E0,-3.743441772E1
8.060331250E1,-2.786660957E1,8.706535339E0,-3.724737549E1
8.061324550E1,-2.777113152E1,8.625061035E0,-3.768875122E1
8.062317850E1,-2.774002647E1,8.683944702E0,-3.713937378E1
8.063311150E1,-2.774002647E1,8.683944702E0,-3.713937378E1
8.064304350E1,-2.778521919E1,8.679389954E0,-3.771923828E1
8.065297650E1,-2.743843269E1,8.675918579E0,-3.709661865E1
8.066290950E1,-2.701143456E1,8.837440491E0,-3.750064087E1
8.067284250E1,-2.694159508E1,8.804977417E0,-3.744985962E1
8.068277550E1,-2.694830894E1,8.599838257E0,-3.784646606E1
8.069270750E1,-2.712145805E1,8.319290161E0,-3.718640137E1
8.070264050E1,-2.687323570E1,7.959732056E0,-3.772558594E1
8.071257350E1,-2.699834251E1,7.758773804E0,-3.766461182E1
8.072250550E1,-2.674723244E1,7.579605103E0,-3.768420410E1
8.073243850E1,-2.686733818E1,7.632987976E0,-3.728622437E1
8.074237150E1,-2.688714409E1,7.508491516E0,-3.754562378E1
8.075230450E1,-2.666633034E1,7.719451904E0,-3.757409668E1
8.076223750E1,-2.683657265E1,7.452461243E0,-3.811105347E1
8.077216950E1,-2.676992607E1,7.397804260E0,-3.769448853E1
8.078210250E1,-2.669708824E1,7.304405212E0,-3.778704834E1
8.079203550E1,-2.669871330E1,7.217773438E0,-3.724880981E1
8.080196850E1,-2.661884499E1,7.187431335E0,-3.774792480E1
8.081190050E1,-2.670253563E1,7.243705750E0,-3.727468872E1
8.082183350E1,-2.664990807E1,7.030799866E0,-3.770687866E1
8.083176650E1,-2.650378609E1,6.916305542E0,-3.712539673E1
8.084169950E1,-2.663745689E1,6.673103333E0,-3.783422852E1
8.085163150E1,-2.663987923E1,6.599922180E0,-3.750634766E1
8.086156450E1,-2.676840782E1,6.548583984E0,-3.799856567E1
8.087149750E1,-2.650810432E1,6.430084229E0,-3.764889526E1
8.088143050E1,-2.637982368E1,6.411277771E0,-3.814083862E1
8.089136250E1,-2.644376183E1,6.517738342E0,-3.720117188E1
8.090129550E1,-2.633560753E1,6.264205933E0,-3.814089966E1
8.091122850E1,-2.658261299E1,6.156455994E0,-3.767135620E1
8.092116150E1,-2.635762596E1,6.031990051E0,-3.788470459E1
8.093109350E1,-2.627358437E1,6.006164551E0,-3.765002441E1
8.094102650E1,-2.619866371E1,5.754302979E0,-3.789828491E1
8.095095950E1,-2.600312233E1,5.695381165E0,-3.772256470E1
8.096089250E1,-2.604836464E1,5.567863464E0,-3.809072876E1
8.097082450E1,-2.588792992E1,5.691757202E0,-3.749819946E1
8.098075750E1,-2.592360497E1,5.700027466E0,-3.782678223E1
8.099069050E1,-2.583287239E1,5.996398926E0,-3.726898193E1
8.100062350E1,-2.603938484E1,5.737808228E0,-3.768984985E1
8.101055650E1,-2.578477287E1,5.721687317E0,-3.784881592E1
8.102048850E1,-2.570065880E1,5.445404053E0,-3.801000977E1
8.103042150E1,-2.548703194E1,5.605888367E0,-3.761569214E1
8.104035450E1,-2.553673363E1,5.217231750E0,-3.824810791E1
8.105028750E1,-2.546064949E1,5.612258911E0,-3.816851807E1
8.106021950E1,-2.553133202E1,5.367393494E0,-3.840322876E1
8.107015250E1,-2.536968803E1,5.808074951E0,-3.777606201E1
8.108008550E1,-2.532818031E1,5.551895142E0,-3.837356567E1
8.109001850E1,-2.522805595E1,6.144935608E0,-3.812356567E1
8.109995050E1,-2.515794945E1,5.639732361E0,-3.839645386E1
8.110988350E1,-2.531036949E1,5.896789551E0,-3.797079468E1
8.111981650E1,-2.544116402E1,5.723754883E0,-3.804449463E1
8.112974950E1,-2.539460945E1,6.168693542E0,-3.815301514E1
8.113968150E1,-2.541930580E1,6.156784058E0,-3.824633789E1
8.114961450E1,-2.550046349E1,6.119338989E0,-3.778762817E1
8.115954750E1,-2.514489555E1,5.981834412E0,-3.835556030E1
8.116948050E1,-2.509435081E1,5.972938538E0,-3.812158203E1
8.117941250E1,-2.481558800E1,5.683021545E0,-3.823202515E1
8.118934550E1,-2.476841927E1,6.034996033E0,-3.800875854E1
8.119927850E1,-2.471608925E1,5.784912109E0,-3.846133423E1
8.120921150E1,-2.482527733E1,6.298797607E0,-3.818643188E1
8.121914450E1,-2.493113136E1,6.191299438E0,-3.867724609E1
8.122907650E1,-2.516428185E1,5.983009338E0,-3.809658813E1
8.123900950E1,-2.488547707E1,6.108772278E0,-3.818429565E1
8.124894250E1,-2.526957512E1,6.435844421E0,-3.748397827E1
8.125887550E1,-2.541962242E1,6.066459656E0,-3.779968262E1
8.126880750E1,-2.556491280E1,6.619422913E0,-3.765322876E1
8.127874050E1,-2.524646187E1,6.394294739E0,-3.809878540E1
8.128867350E1,-2.549983406E1,6.649971008E0,-3.734793091E1
8.129860650E1,-2.521187401E1,6.620452881E0,-3.779702759E1
8.130853850E1,-2.572933388E1,6.605796814E0,-3.724407959E1
8.131847150E1,-2.571866798E1,6.620979309E0,-3.769628906E1
8.132840450E1,-2.559461403E1,6.615707397E0,-3.689334106E1
8.133833750E1,-2.554395103E1,6.525360107E0,-3.759304810E1
8.134826950E1,-2.543913460E1,6.611549377E0,-3.716314697E1
8.135820250E1,-2.541896629E1,6.319564819E0,-3.785372925E1
8.136813550E1,-2.561306190E1,6.467361450E0,-3.756042480E1
8.137806850E1,-2.548833275E1,6.105880737E0,-3.781573486E1
8.138800050E1,-2.556062889E1,6.342117310E0,-3.734048462E1
8.139793350E1,-2.554237556E1,5.942291260E0,-3.790386963E1
8.140786650E1,-2.586894035E1,6.083473206E0,-3.725180054E1
8.141779950E1,-2.584633827E1,6.145126343E0,-3.774053955E1
8.142773250E1,-2.608889961E1,6.058746338E0,-3.735925293E1
8.143766450E1,-2.593388557E1,5.690292358E0,-3.752395630E1
8.144759750E1,-2.604471779E1,5.873291016E0,-3.692013550E1
8.145753050E1,-2.590580940E1,5.537223816E0,-3.741741943E1
8.146746033E1,-2.625525475E1,5.970764160E0,-3.687237549E1
8.147739233E1,-2.620973396E1,5.413162231E0,-3.768615723E1
8.148732533E1,-2.630541420E1,5.689094543E0,-3.700048828E1
8.149725833E1,-2.628185463E1,5.253395081E0,-3.749053955E1
8.150719133E1,-2.644731712E1,5.520370483E0,-3.695242310E1
8.151712333E1,-2.650477791E1,5.043579102E0,-3.741845703E1
8.152705633E1,-2.647203255E1,5.207710266E0,-3.681402588E1
8.153698933E1,-2.650828743E1,4.962066650E0,-3.728540039E1
8.154692233E1,-2.693383980E1,5.411231995E0,-3.640866089E1
8.155685433E1,-2.696554375E1,5.213195801E0,-3.683398438E1
8.156678733E1,-2.719538689E1,5.501747131E0,-3.632998657E1
8.157672033E1,-2.712290001E1,5.232406616E0,-3.668511963E1
8.158665333E1,-2.727740669E1,5.355499268E0,-3.624703979E1
8.159658633E1,-2.705185127E1,4.916244507E0,-3.653924561E1
8.160651833E1,-2.724870110E1,5.246482849E0,-3.618890381E1
8.161645133E1,-2.694640923E1,5.165367126E0,-3.667224121E1
8.162638433E1,-2.694640923E1,5.165367126E0,-3.667224121E1
8.163631733E1,-2.744856071E1,5.276023865E0,-3.583923340E1
8.164624933E1,-2.761849403E1,4.966110229E0,-3.651983643E1
8.165618233E1,-2.772834969E1,5.485008240E0,-3.585467529E1
8.166611533E1,-2.761682320E1,5.140357971E0,-3.671301270E1
8.167604833E1,-2.790900230E1,5.316642761E0,-3.573953247E1
8.168598033E1,-2.783336449E1,4.944221497E0,-3.671362305E1
8.169591333E1,-2.807313347E1,5.427734375E0,-3.574636841E1
8.170584633E1,-2.813800240E1,4.464454651E0,-3.660354614E1
8.171577933E1,-2.786528969E1,5.323066711E0,-3.616702271E1
8.172571233E1,-2.830555153E1,4.525077820E0,-3.691345215E1
8.173564433E1,-2.770199394E1,5.355163574E0,-3.609332275E1
8.174557733E1,-2.808988762E1,4.600227356E0,-3.694113159E1
8.175551033E1,-2.786505699E1,5.576622009E0,-3.618426514E1
8.176544333E1,-2.838070488E1,4.859634399E0,-3.673934937E1
8.177537533E1,-2.803273964E1,5.668983459E0,-3.636077881E1
8.178530833E1,-2.837066460E1,5.245346069E0,-3.685882568E1
8.179524133E1,-2.827560234E1,6.137954712E0,-3.610171509E1
8.180517433E1,-2.850771523E1,5.311935425E0,-3.672445679E1
8.181510633E1,-2.826434135E1,5.752059937E0,-3.600765991E1
8.182503933E1,-2.816262245E1,5.306159973E0,-3.648468018E1
8.183497233E1,-2.808164406E1,5.776649475E0,-3.619650269E1
8.184490533E1,-2.794974327E1,5.240684509E0,-3.660140991E1
8.185483733E1,-2.816511726E1,5.460639954E0,-3.642687988E1
8.186477033E1,-2.802089882E1,5.185501099E0,-3.663861084E1
8.187470333E1,-2.840530205E1,5.526237488E0,-3.640029907E1
8.188463633E1,-2.832509804E1,5.308135986E0,-3.667364502E1
8.189456933E1,-2.849524117E1,5.751091003E0,-3.643234253E1
8.190450133E1,-2.849709892E1,4.962059021E0,-3.691165161E1
8.191443433E1,-2.819484138E1,5.184417725E0,-3.652545166E1
8.192436733E1,-2.816245461E1,5.048988342E0,-3.718240356E1
8.193430033E1,-2.812148476E1,5.324958801E0,-3.651116943E1
8.194423233E1,-2.819036293E1,4.699195862E0,-3.696801758E1
8.195416533E1,-2.813829994E1,4.706344604E0,-3.641452026E1
8.196409833E1,-2.825997734E1,4.439781189E0,-3.689614868E1
8.197403133E1,-2.854281425E1,4.382759094E0,-3.642950439E1
8.198396333E1,-2.854144478E1,3.903877258E0,-3.697695923E1
8.199389633E1,-2.882420540E1,4.037139893E0,-3.659970093E1
8.200382933E1,-2.868381691E1,3.555152893E0,-3.690673828E1
8.201376233E1,-2.879905510E1,3.608322144E0,-3.692211914E1
8.202369533E1,-2.867149544E1,3.391441345E0,-3.735848999E1
8.203362733E1,-2.883621025E1,3.334877014E0,-3.678155518E1
8.204356033E1,-2.877158165E1,2.698585510E0,-3.695089722E1
8.205349333E1,-2.871871376E1,2.851692200E0,-3.627322388E1
8.206342633E1,-2.833931541E1,2.430259705E0,-3.701632690E1
8.207335833E1,-2.857961845E1,2.763488770E0,-3.621093750E1
8.208329133E1,-2.857383919E1,2.294685364E0,-3.660073853E1
8.209322433E1,-2.869865608E1,2.717475891E0,-3.610348511E1
8.210315733E1,-2.821587563E1,2.310188293E0,-3.686975098E1
8.211309033E1,-2.832122231E1,2.221397400E0,-3.631726074E1
8.212302233E1,-2.835100746E1,1.786621094E0,-3.662112427E1
8.213295533E1,-2.845041847E1,1.853446960E0,-3.637042236E1
8.214288833E1,-2.821462059E1,1.358634949E0,-3.695220947E1
8.215282133E1,-2.828592491E1,1.493041992E0,-3.668539429E1
8.216275333E1,-2.809398842E1,1.013740540E0,-3.742031860E1
8.217268633E1,-2.805263710E1,1.076820374E0,-3.694509888E1
8.218261933E1,-2.788622093E1,8.430786133E-1,-3.703356934E1
8.219255233E1,-2.783694649E1,8.880615234E-1,-3.664608765E1
8.220248533E1,-2.783297539E1,4.372253418E-1,-3.723223877E1
8.221241733E1,-2.786591530E1,3.203735352E-1,-3.691876221E1
8.222235033E1,-2.783374214E1,8.601379395E-2,-3.696798706E1
8.223228333E1,-2.795762062E1,2.588272095E-1,-3.653384399E1
8.224221633E1,-2.763246346E1,-1.161499023E-1,-3.683404541E1
8.225214833E1,-2.771945763E1,-1.120758057E-2,-3.644766235E1
8.226208133E1,-2.780224419E1,-3.334503174E-1,-3.703637695E1
8.227201433E1,-2.784435081E1,-1.629180908E-1,-3.634902954E1
8.228194733E1,-2.773831367E1,-3.747940063E-1,-3.728338623E1
8.229188033E1,-2.796761894E1,-4.374618530E-1,-3.693646240E1
8.230181233E1,-2.777869987E1,-7.911834717E-1,-3.715249634E1
8.231174533E1,-2.774591255E1,-6.309127808E-1,-3.659652710E1
8.232167833E1,-2.751641655E1,-8.740463257E-1,-3.683935547E1
8.233161133E1,-2.778850365E1,-6.604385376E-1,-3.708963013E1
8.234154333E1,-2.781666756E1,-9.386520386E-1,-3.684634399E1
8.235147633E1,-2.777469826E1,-6.951828003E-1,-3.665744019E1
8.236140933E1,-2.765650749E1,-1.128631592E0,-3.710830688E1
8.237134233E1,-2.760675621E1,-1.143928528E0,-3.668786621E1
8.238127533E1,-2.767468452E1,-9.692153931E-1,-3.665267944E1
8.239120733E1,-2.786629677E1,-8.101730347E-1,-3.644628906E1
8.240114033E1,-2.783638573E1,-8.701858521E-1,-3.686535645E1
8.241107333E1,-2.792141151E1,-6.561889648E-1,-3.662426758E1
8.242100633E1,-2.777629280E1,-6.328582764E-1,-3.690518188E1
8.243093833E1,-2.800925255E1,-7.661895752E-1,-3.695248413E1
8.244087133E1,-2.755032158E1,-1.020965576E0,-3.681301880E1
8.245080433E1,-2.756769371E1,-1.000419617E0,-3.618035889E1
8.246073733E1,-2.745817375E1,-1.377349854E0,-3.620077515E1
8.247066958E1,-2.773806572E1,-1.202026367E0,-3.608743286E1
8.248060158E1,-2.808223152E1,-1.318374634E0,-3.624203491E1
8.249053458E1,-2.867627144E1,-8.616333008E-1,-3.585089111E1
8.250046758E1,-2.858012581E1,-1.161621094E0,-3.629177856E1
8.251040058E1,-2.876289558E1,-8.881683350E-1,-3.552975464E1
8.252033258E1,-2.918861198E1,-1.105834961E0,-3.597988892E1
8.253026558E1,-2.911070824E1,-7.380828857E-1,-3.533554077E1
8.254019858E1,-2.919110298E1,-1.270027161E0,-3.552551270E1
8.255013158E1,-2.939472008E1,-9.453659058E-1,-3.501644897E1
8.256006458E1,-2.926946068E1,-1.057083130E0,-3.552343750E1
8.256999658E1,-2.936889458E1,-6.988601685E-1,-3.513977051E1
8.257992958E1,-2.958963203E1,-1.008666992E0,-3.519625854E1
8.258986258E1,-2.942164803E1,-9.913177490E-1,-3.475875854E1
8.259979558E1,-2.941185951E1,-1.297790527E0,-3.561633301E1
8.260972758E1,-2.941185951E1,-1.297790527E0,-3.561633301E1
8.261966058E1,-2.954390907E1,-1.125976562E0,-3.489416504E1
8.262959358E1,-2.941097069E1,-1.193466187E0,-3.500265503E1
8.263952658E1,-2.949986076E1,-1.033500671E0,-3.462054443E1
8.264945958E1,-2.957764244E1,-9.436416626E-1,-3.483944702E1
8.265939158E1,-2.969528389E1,-6.821594238E-1,-3.428417969E1
8.266932458E1,-2.982879066E1,-1.032524109E0,-3.436471558E1
8.267925758E1,-2.996228981E1,-9.351882935E-1,-3.421447754E1
8.268919058E1,-2.976322365E1,-1.304702759E0,-3.454190063E1
8.269912358E1,-3.008609581E1,-1.133575439E0,-3.411605835E1
8.270905558E1,-3.015334892E1,-1.102462769E0,-3.394262695E1
8.271898858E1,-3.021813011E1,-1.163566589E0,-3.375964355E1
8.272892158E1,-3.023386192E1,-1.422264099E0,-3.394985962E1
8.273885458E1,-3.022652626E1,-1.224578857E0,-3.389431763E1
8.274878658E1,-3.027115822E1,-1.399765015E0,-3.403723145E1
8.275871958E1,-3.028858757E1,-1.498901367E0,-3.367291260E1
8.276865258E1,-3.035905647E1,-1.831001282E0,-3.375619507E1
8.277858558E1,-3.040843391E1,-1.431365967E0,-3.346713257E1
8.278851858E1,-3.063964653E1,-1.766220093E0,-3.358407593E1
8.279845058E1,-3.086254692E1,-1.785514832E0,-3.320840454E1
8.280838358E1,-3.074455070E1,-2.160629272E0,-3.318862915E1
8.281831658E1,-3.078943062E1,-2.077758789E0,-3.318551636E1
8.282824958E1,-3.084720039E1,-2.298660278E0,-3.332293701E1
8.283818158E1,-3.091547203E1,-2.000694275E0,-3.267022705E1
8.284811458E1,-3.095674706E1,-2.711273193E0,-3.259280396E1
8.285804758E1,-3.097670174E1,-2.402999878E0,-3.244741821E1
8.286798058E1,-3.122577477E1,-2.799888611E0,-3.219332886E1
8.287791358E1,-3.113439751E1,-2.664123535E0,-3.202209473E1
8.288784558E1,-3.139900780E1,-2.946250916E0,-3.204638672E1
8.289777858E1,-3.126412010E1,-2.747581482E0,-3.187695312E1
8.290771158E1,-3.138763618E1,-2.922271729E0,-3.184408569E1
8.291764458E1,-3.150482368E1,-2.893920898E0,-3.180239868E1
8.292757758E1,-3.151938820E1,-2.805755615E0,-3.189392090E1
8.293750958E1,-3.169730568E1,-2.844818115E0,-3.185260010E1
8.294744258E1,-3.154742622E1,-2.994850159E0,-3.188546753E1
8.295737558E1,-3.159932518E1,-2.875274658E0,-3.148287964E1
8.296730858E1,-3.169398689E1,-3.255241394E0,-3.155603027E1
8.297724058E1,-3.196646309E1,-3.055084229E0,-3.150970459E1
8.298717358E1,-3.178870964E1,-3.331535339E0,-3.152584839E1
8.299710658E1,-3.156779671E1,-3.275985718E0,-3.130474854E1
8.300703958E1,-3.179379463E1,-3.362983704E0,-3.133633423E1
8.301697258E1,-3.174689293E1,-3.246665955E0,-3.111590576E1
8.302690458E1,-3.183276939E1,-3.318916321E0,-3.119107056E1
8.303683758E1,-3.168284798E1,-2.895767212E0,-3.096688843E1
8.304677058E1,-3.174535561E1,-3.176757812E0,-3.078320312E1
8.305670358E1,-3.186679268E1,-2.635551453E0,-3.092199707E1
8.306663558E1,-3.194537926E1,-2.573638916E0,-3.101309204E1
8.307656858E1,-3.173519325E1,-2.428352356E0,-3.110803223E1
8.308650158E1,-3.192603493E1,-2.505508423E0,-3.112478638E1
8.309643458E1,-3.175495720E1,-2.557495117E0,-3.084283447E1
8.310636758E1,-3.174172020E1,-2.576736450E0,-3.068200684E1
8.311629958E1,-3.171828270E1,-2.497886658E0,-3.048428345E1
8.312623258E1,-3.159417915E1,-2.483917236E0,-3.061041260E1
8.313616558E1,-3.143415260E1,-2.186317444E0,-3.071838379E1
8.314609858E1,-3.152168465E1,-2.408447266E0,-3.059417725E1
8.315603158E1,-3.153425026E1,-2.341758728E0,-3.069906616E1
8.316596358E1,-3.142666054E1,-2.217575073E0,-3.124450684E1
8.317589658E1,-3.107969475E1,-2.064109802E0,-3.109228516E1
8.318582958E1,-3.120738411E1,-1.822746277E0,-3.072717285E1
8.319576258E1,-3.072007561E1,-1.870811462E0,-3.057559204E1
8.320569458E1,-3.090973473E1,-2.200805664E0,-3.062231445E1
8.321562758E1,-3.099479103E1,-1.784271240E0,-3.064520264E1
8.322556058E1,-3.109382820E1,-1.916000366E0,-3.056646729E1
8.323549358E1,-3.090791130E1,-1.846984863E0,-3.058322144E1
8.324542658E1,-3.098047447E1,-2.193572998E0,-3.092956543E1
8.325535858E1,-3.078517723E1,-2.059074402E0,-3.039294434E1
8.326529158E1,-3.082736778E1,-2.219902039E0,-3.050146484E1
8.327522458E1,-3.064796257E1,-2.330665588E0,-3.024417114E1
8.328515758E1,-3.084116936E1,-2.491226196E0,-3.072940063E1
8.329509058E1,-3.095721245E1,-2.506362915E0,-3.069436646E1
8.330502258E1,-3.079415321E1,-2.407150269E0,-3.039642334E1
8.331495558E1,-3.059603691E1,-2.317543030E0,-3.017083740E1
8.332488858E1,-3.053424644E1,-2.460060120E0,-2.978155518E1
8.333482158E1,-3.038422966E1,-2.289184570E0,-2.996466064E1
8.334475358E1,-3.058766365E1,-2.481269836E0,-3.027865601E1
8.335468658E1,-3.036831856E1,-2.531486511E0,-3.017901611E1
8.336461958E1,-3.034184837E1,-2.531364441E0,-3.041784668E1
8.337455258E1,-3.030779076E1,-2.413932800E0,-3.007772827E1
8.338448558E1,-3.055061531E1,-2.361457825E0,-3.035626221E1
8.339441758E1,-3.023225212E1,-2.378822327E0,-3.008630371E1
8.340435058E1,-3.012969017E1,-2.304351807E0,-3.027221680E1
8.341428358E1,-2.992977333E1,-2.359352112E0,-3.015255737E1
8.342421658E1,-3.014085197E1,-2.166007996E0,-3.021661377E1
8.343414958E1,-2.965841484E1,-1.940246582E0,-3.023605347E1
8.344408158E1,-2.971479988E1,-2.047050476E0,-3.039801025E1
8.345401458E1,-2.961062050E1,-1.550086975E0,-3.039340210E1
8.346394758E1,-2.973955727E1,-1.919349670E0,-3.050360107E1
8.347388071E1,-2.940645409E1,-1.589912415E0,-3.016937256E1
8.348381271E1,-2.981606483E1,-1.570526123E0,-3.012338257E1
